SITE_ID,YEAR,VISIT_NO,UID,ST,DATEPHAB,SAMPLED_PHAB,ssfpBedrock,ssfpBoulders,ssfpCobble,ssfpGravel,ssfpSand,ssfpSilt,ssfpOrganic,ssfpWood,ssfpOther,ssfcBedrock,ssfcBoulders,ssfcCobble,ssfcGravel,ssfcSand,ssfcSilt,ssfcOrganic,ssfcWood,ssfcOther,ssiStaVariety,ssiSiteVariety,ssiStStaVariety,ssvBedrock,ssvBoulders,ssvCobble,ssvGravel,ssvSand,ssvSilt,ssvOrganic,ssvWood,ssvOther,ssnBedrock,ssnBoulders,ssnCobble,ssnGravel,ssnSand,ssnSilt,ssnOrganic,ssnWood,ssnOther,ssxLdia,ssvLdia,ss16Ldia,ss25Ldia,ss50Ldia,ss75Ldia,ss84Ldia,ssopClass,ssofClass,hipwBuildings,hipwCommercial,hipwRoads,hipwWalls,hipwDocks,hipwPowerlines,hipwLandfill,hipwLawn,hipwPark,hipwCrops,hipwOrchard,hipwPasture,hiiAll,hiiNonAg,hiiAg,hiiAllCirca,hiiNonAgCirca,hiiAgCirca,hifpAny,hifpAnyCirca,hinBuildings,hinCommercial,hinRoads,hinWalls,hinDocks,hinPowerlines,hinLandfill,hinLawn,hinPark,hinCrops,hinOrchard,hinPasture,hipwAg,hipwNonag,hipwAll,hinAg,hinNonag,hinAll,lmfpBedrock,lmfpCobble,lmfpSand,lmfpMud,lmoSubstrate,lmnSubstrate,lmpwHuman,lmnHuman,lmnCover,lmfpLittle,lmfpPatchy,lmfpContinuous,lmoCover,lmnCoverTypes,lmfpWoody,lmfpVeg,lmfpBoulders,lmfpFill,lmfpArtificial,lmfpNone,bffFlat,bffGradual,bffSteep,bffVertical,bfoAngle,bfnAngle,bfxHorizDist,bfxVertHeight,bfnHorizDist,bfnVertHeight,L_HorizDist,L_VertHeight,L_RtHzVrt,RDisIn,RDisInAg,RDisInNonAG,RDisInEx1,RDisInEx1a,RDisInEx2,RDisInEx2a,RDisLev_x1,RDisLev_x1a,RDisLev_x2,RDisLev_x2a,RVegQ_1,RVegQ_2,RVegQ_3,RVegQ_4,RVegQ_5,RVegQ_5a,RVegQ_6,RVegQ_6a,LITCVR_A,LITCVR_B,LITCVR_C,LITCVR_D,LRCVQ_1A,LRCVQ_1B,LRCVQ_1C,LRCVQ_1D,LRCVQ_2A,LRCVQ_2B,LRCVQ_2C,LRCVQ_2D,LRCVQ_3A,LRCVQ_3B,LRCVQ_3C,LRCVQ_3D,LRCVQ_4A,LRCVQ_4B,LRCVQ_4C,LRCVQ_4D,LRCVQ_5A,LRCVQ_5Aa,LRCVQ_5B,LRCVQ_5Ba,LRCVQ_5C,LRCVQ_5Ca,LRCVQ_5D,LRCVQ_5Da,LRCVQ_6A,LRCVQ_6Aa,LRCVQ_6B,LRCVQ_6Ba,LRCVQ_6C,LRCVQ_6Ca,LRCVQ_6D,LRCVQ_6Da,FLAG_PHABMET,COMMENT_PHABMET
NLA06608-2250,2007,1,NLA06608-2250+2007+1,WY,7/29/2007,YES,0,0.4,0.6,1,0.4,0,0,0.9,0.7,0,0.060979041,0.091026315,0.491008987,0.089637188,0,0,0.125459799,0.14188867,4,5,1.25,0,0.145382502,0.115193507,0.255319737,0.141478258,0,0,0.112984942,0.191593081,10,10,10,10,10,10,9,10,10,0.190318655,0.09419932,0.068206594,0.119526225,0.208649434,0.228553104,0.262972081,Gravel,Gravel,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.1,0.1,0,0.3,0.1,10,10,10,10,10,10,10,10,10,10,10,10,0,0.022222222,0.016666667,30,90,120,0,0.1,0.9,0,S,10,0.06,10,10,1,0,0,NO COVER,10,0.4,0.1,0.2,,,0.4,0.4,0.5,0.1,0,GRADUAL,10,0.8,0.19,10,10,0.255272505,0.075546961,0.179725544,0.166666667,0,0.166666667,0.233333333,0.133333333,0.223606798,0.129099445,2,1,2,1,0.344333333,0.1165,0.190454545,0.132857143,0.260898305,0.25825,0.13050077,0.126969697,0.065,0.049891304,0.03326087,0.023816425,0.204666667,0.197112319,0.188797101,0.184074879,0.09075,0.083195652,0.074880435,0.070158213,0.127727273,0.120172925,0.111857708,0.107135485,0.098928571,0.091374224,0.083059006,0.078336784,0.162949153,0.161625,0.155394805,0.154070652,0.147079587,0.145755435,0.142357365,0.141033213,0.097750385,0.095984848,0.090196037,0.088430501,0.08188082,0.080115283,0.077158598,0.075393061,,
NLA06608-2253,2007,1,NLA06608-2253+2007+1,DE,7/12/2007,YES,0,0.1,0,0,0.2,0.9,1,1,1,0,0.004878049,0,0,0.010760402,0.078773517,0.338164637,0.263061953,0.304361443,4.2,5,1.19047619,0,0.015425745,0,0,0.022808091,0.087688634,0.2205533,0.152218319,0.255612291,10,10,10,10,10,10,10,10,10,-0.265320813,0.152379485,-0.351820729,-0.351820729,-0.351820729,-0.214277813,0,"Organic, Wood, Other",Organic,0.1,0,0.2,0,0.1,0.1,0,0.15,0.1,0.05,0,0,0.8,0.75,0.05,0.3,0.3,0,0.4,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0.016666667,0.083333333,0.066666667,30,90,120,0,0,0.5,0.5,"M, S",10,0.07,10,10,0.2,0.6,0.2,PATCHY COVER,10,1,0.3,,,,,0.5,0.5,0,0,"FLAT, GRADUAL",10,0.1,0.12,10,10,0.041392685,0.049218023,-0.007825338,0.444444444,0.047619048,0.428571429,0.422222222,0.322222222,0.421637021,0.298142397,2,2,2,2,0.443802469,0.215703704,0.225976431,0.050132275,0.37893236,0.395145581,0.212091632,0.23370926,0.45,0.242391304,0.244652509,0.186874731,0.446901235,0.343096887,0.344227489,0.3153386,0.332851852,0.229047504,0.230178106,0.201289217,0.337988215,0.234183868,0.23531447,0.206425581,0.250066138,0.14626179,0.147392392,0.118503503,0.41446618,0.422572791,0.310661832,0.318768443,0.311792435,0.319899045,0.282903546,0.291010156,0.331045816,0.34185463,0.227241468,0.238050282,0.22837207,0.239180884,0.199483181,0.210291995,,
NLA06608-2257,2007,1,NLA06608-2257+2007+1,WA,8/24/2007,YES,0,0.1,0,0,0.2,1,1,1,0.8,0,0.004081633,0,0,0.027891156,0.372431233,0.374006479,0.119563852,0.102025647,4.1,5,1.219512195,0,0.012907256,0,0,0.074963805,0.161879497,0.158521217,0.085401273,0.130001983,10,10,10,10,10,10,10,10,10,-0.329718981,0.04830595,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.268346169,"Silt, Organic, Wood",Organic,0,0,0.1,0,0.1,0,0.4,0,0,0,0,0,0.6,0.6,0,0.6,0.6,0,0.5,0.5,10,10,10,10,10,10,10,10,10,10,10,10,0,0.066666667,0.05,30,90,120,0,0,0.1,0.9,M,10,0.06,10,10,0,1,0,PATCHY COVER,10,1,1,0.1,,0.1,,0.2,0.1,0.5,0.2,STEEP,10,,,0,0,,,,0.375,0,0.375,0.4375,0.4375,0.433012702,0.433012702,2,2,2,2,0.611648707,0.417473061,0.39406397,0.074258775,0.486543734,0.495452702,0.299785584,0.311664209,0.525,0.375543478,0.299317214,0.175983881,0.568324354,0.493596093,0.455482961,0.393816294,0.47123653,0.396508269,0.358395137,0.296728471,0.459531985,0.384803724,0.346690592,0.285023925,0.299629387,0.224901127,0.186787995,0.125121328,0.505771867,0.510226351,0.431043606,0.43549809,0.392930474,0.397384958,0.331263807,0.335718291,0.412392792,0.418332104,0.337664531,0.343603843,0.299551399,0.305490711,0.237884733,0.243824045,,
NLA06608-2266,2007,1,NLA06608-2266+2007+1,WY,6/23/2007,YES,0.2,0.5,0.7,0.5,0.3,0.2,0,0.7,0.8,0.17977978,0.207043208,0.205085536,0.033558496,0.035960961,0.052777778,0,0.061309819,0.224484422,3.9,7,1.794871795,0.379657392,0.289656912,0.234668004,0.035829043,0.078582125,0.111457792,0,0.072632956,0.29980362,10,10,10,10,10,10,10,10,10,0.300944596,0.288916264,-0.076734896,0.007623246,0.413827537,0.464884753,0.571731819,Other,Other,0,0,0.2,0.3,0,0,0.2,0,0,0,0,0.1,0.8,0.7,0.1,0.8,0.7,0.1,0.4,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0.033333333,0.077777778,0.066666667,30,90,120,0.1,0.5,0.1,0.3,C,10,0.11,10,10,0.4,0.3,0.3,NO COVER,10,0.4,0.5,0.7,,,0.1,0,0.7,0.2,0.1,GRADUAL,10,0,0,10,10,0,0,0,0.444444444,0.090909091,0.411764706,0.422222222,0.422222222,0.421637021,0.421637021,2,2,2,2,0.035444444,0.053166667,0.154166667,0.169880952,0.026583333,0.026583333,0.102777778,0.102777778,0.515,0.266195652,0.177463768,0.090797101,0.275222222,0.150820048,0.106454106,0.063120773,0.284083333,0.159681159,0.115315217,0.071981884,0.334583333,0.210181159,0.165815217,0.122481884,0.342440476,0.218038302,0.17367236,0.130339027,0.270791667,0.270791667,0.146389493,0.146389493,0.102023551,0.102023551,0.058690217,0.058690217,0.308888889,0.308888889,0.184486715,0.184486715,0.140120773,0.140120773,0.09678744,0.09678744,,
NLA06608-2267,2007,1,NLA06608-2267+2007+1,IN,8/6/2007,YES,0,0,0,0.2,0.5,1,1,1,1,0,0,0,0.060643016,0.068431709,0.200223257,0.116044656,0.268585278,0.286072085,4.7,5,1.063829787,0,0,0,0.17637838,0.100552706,0.090823134,0.070494678,0.14475143,0.151536763,10,10,10,10,10,10,10,10,10,-0.271463618,0.136479637,-0.351820729,-0.351820729,-0.340817296,-0.214277813,-0.1788343,"Silt, Organic, Wood, Other",Other,0.15,0,0.05,0,0,0.05,0,0.2,0.2,0,0,0.1,0.75,0.65,0.1,0.4,0.4,0,0.5,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0.033333333,0.072222222,0.0625,30,90,120,0,0,0.3,0.7,M,10,0.22,10,10,0.2,0.4,0.4,"PATCHY COVER, CONTINUOUS COVER",10,0.8,1,,,,,0.6,0.4,0,0,FLAT,10,0.133333333,0.1,9,10,0.054357662,0.041392685,0.012964977,0.428571429,0.090909091,0.393939394,0.464285714,0.314285714,0.46291005,0.292770022,2,2,2,2,0.402666667,0.204,0.303636364,0.185714286,0.380389831,0.34490429,0.306944016,0.259629963,0.9775,0.523532609,0.40622746,0.171505237,0.690083333,0.463099638,0.404447063,0.287085952,0.59075,0.363766304,0.30511373,0.187752619,0.640568182,0.413584486,0.354931912,0.237570801,0.581607143,0.354623447,0.295970873,0.178609762,0.678944915,0.661202145,0.45196122,0.43421845,0.393308645,0.375565875,0.275947534,0.258204764,0.642222008,0.618564981,0.415238313,0.391581286,0.356585738,0.332928711,0.239224627,0.2155676,,
NLA06608-2283,2007,1,NLA06608-2283+2007+1,IN,7/17/2007,YES,0,0,0.1,0.7,0.9,0.9,0.6,0.2,0.9,0,0,0.074193548,0.089392667,0.183908974,0.07467081,0.053636815,0.010533246,0.51366394,4.3,6,1.395348837,0,0,0.234620601,0.189404839,0.206388738,0.059433994,0.068648288,0.022897867,0.369060802,10,10,10,10,10,10,10,10,10,-0.034551613,0.121251563,-0.122582535,-0.084318265,-0.082151588,0,0.064206933,"Sand, Silt, Other",Other,0.6,0,0.55,0.75,0.65,0.55,0,0.85,0.1,0,0,0,4.05,4.05,0,2.7,2.7,0,1,0.8,10,10,10,10,10,10,10,10,10,10,10,10,0,0.45,0.3375,30,90,120,0,0,0.7,0.3,S,10,0.64,10,10,0.2,0.6,0.2,PATCHY COVER,10,,1,,,0.5,,0.1,0.2,0.4,0.3,STEEP,10,0.18,0.21,10,10,0.071882007,0.08278537,-0.010903363,0.801980198,0,0.801980198,0.900990099,0.800990099,0.895533471,0.800989487,3,3,3,3,0.328198198,0.142297297,0.266388206,0.298725869,0.335131699,0.304316965,0.296236205,0.255149893,0.385,0.201195652,0.211688191,0.085577079,0.356599099,0.264696925,0.269943194,0.206887639,0.263648649,0.171746475,0.176992744,0.113937188,0.325694103,0.233791929,0.239038198,0.175982643,0.341862934,0.24996076,0.25520703,0.192151474,0.36006585,0.344658483,0.268163676,0.252756309,0.273409945,0.258002578,0.210354389,0.194947022,0.340618103,0.320074947,0.248715929,0.228172773,0.253962198,0.233419042,0.190906642,0.170363486,,
NLA06608-2305,2007,1,NLA06608-2305+2007+1,ID,7/16/2007,YES,0,0,0.4,0.1,0,1,0,0.4,0.9,0,0,0.027453024,0.008333333,0,0.411530335,0,0.021962182,0.530721126,2.8,4,1.428571429,0,0,0.036507086,0.026352314,0,0.277322545,0,0.02839978,0.29334264,10,10,10,10,10,10,10,10,10,-0.311317861,0.061874538,-0.351820729,-0.351820729,-0.351820729,-0.295647604,-0.234793386,Silt,Other,0.15,0,0.1,0.1,0.5,0.05,0.25,0.1,0.7,0,0,0,1.95,1.95,0,0.7,0.7,0,1,0.5,10,10,10,10,10,10,10,10,10,10,10,10,0,0.216666667,0.1625,30,90,120,0,0,0,1,M,10,0.2,10,10,0,0.1,0.9,CONTINUOUS COVER,10,0.3,1,,,,,0.4,0.3,0.3,0,FLAT,10,0.75,0.17,10,10,0.243038049,0.068185862,0.174852187,0.661016949,0,0.661016949,0.830508475,0.580508475,0.813029488,0.574898665,3,2,3,2,0.262422307,0.115855683,0.220855683,0.190855683,0.30089512,0.317691318,0.286008309,0.308403239,0.8025,0.444728261,0.457651624,0.195707179,0.532461154,0.353575284,0.360036966,0.229064743,0.459177842,0.280291972,0.286753654,0.155781431,0.511677842,0.332791972,0.339253654,0.208281431,0.496677842,0.317791972,0.324253654,0.193281431,0.55169756,0.560095659,0.372811691,0.381209789,0.379273372,0.387671471,0.24830115,0.256699249,0.544254154,0.555451619,0.365368285,0.37656575,0.371829966,0.383027431,0.240857744,0.252055209,,
NLA06608-2322,2007,1,NLA06608-2322+2007+1,UT,8/23/2007,YES,0.1,0.6,1,1,0.9,0.8,0,0.1,0,0.008333333,0.074450549,0.185029948,0.201696614,0.227439115,0.295907583,0,0.007142857,0,4.5,7,1.555555556,0.026352314,0.124890319,0.163215134,0.147622464,0.130224061,0.249589921,0,0.022587698,0,10,10,10,10,10,10,10,10,10,0.022604504,0.210903591,-0.174547113,-0.174547113,-0.057151915,0.207781938,0.207781938,"Cobble, Gravel",Silt,0,0,0.05,0.1,0,0,0,0,0,0,0,0.9,1.05,0.15,0.9,1,0.1,0.9,1,1,10,10,10,10,10,10,10,10,10,10,10,10,0.3,0.016666667,0.0875,30,90,120,0,0.3,0,0.7,M,10,0.1,10,10,0,0.2,0.8,CONTINUOUS COVER,10,,1,,,,0.3,0,0.2,0.8,0,STEEP,10,22.3,7,10,10,1.367355921,0.903089987,0.464265934,0.512195122,0.473684211,0.130434783,0.756097561,0.756097561,0.715678085,0.715678085,2,3,2,2,0,0,0.025454545,0.04,0.108050847,0.028877888,0.161037494,0.055473547,0.73,0.365,0.281837184,0.045170517,0.365,0.1825,0.140918592,0.022585259,0.365,0.1825,0.140918592,0.022585259,0.377727273,0.195227273,0.153645865,0.035312531,0.385,0.2025,0.160918592,0.042585259,0.419025424,0.379438944,0.236525424,0.196938944,0.194944016,0.155357536,0.076610682,0.037024202,0.445518747,0.392736774,0.263018747,0.210236774,0.221437339,0.168655366,0.103104005,0.050322032,,
NLA06608-2332,2007,1,NLA06608-2332+2007+1,NE,,NOT DONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLA06608-2333,2007,1,NLA06608-2333+2007+1,DE,7/31/2007,YES,0,0,0.2,0,0,0.2,0.6,1,1,0,0,0.034285714,0,0,0.067567568,0.050761826,0.297785558,0.549599334,3,4,1.333333333,0,0,0.090149787,0,0,0.195414522,0.081459052,0.226708886,0.254135277,10,10,10,10,10,10,10,10,10,-0.000295479,0.234054998,-0.351820729,0,0,0,0.350343332,"Wood, Other",Other,0.2,0,0.15,0.05,0.1,0.15,0,0.2,0,0,0,0,0.85,0.85,0,0.4,0.4,0,0.5,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.094444444,0.070833333,30,90,120,0,0,0,1,M,10,0.06,10,10,0,0.5,0.5,"PATCHY COVER, CONTINUOUS COVER",10,0.7,0.9,,,,,0.7,0.1,0.1,0.1,FLAT,10,0,0,10,10,0,0,0,0.459459459,0,0.459459459,0.47972973,0.32972973,0.479301293,0.303136754,2,2,2,2,0.455846561,0.383769841,0.419042569,0.21034127,0.490719666,0.429343667,0.47780804,0.395973374,0.845,0.518152174,0.462046444,0.25371311,0.65042328,0.486999367,0.458946502,0.354779836,0.614384921,0.450961008,0.422908143,0.318741476,0.632021284,0.468597371,0.440544506,0.336377839,0.527670635,0.364246722,0.336193857,0.23202719,0.667859833,0.637171833,0.50443592,0.47374792,0.476383055,0.445695055,0.372216388,0.341528388,0.66140402,0.620486687,0.497980107,0.457062774,0.469927242,0.429009909,0.365760575,0.324843242,,
NLA06608-2345,2007,1,NLA06608-2345+2007+1,UT,8/16/2007,YES,0,0.2,0.7,0.4,0.2,0.9,0,0,0.8,0,0.054444444,0.113386034,0.054964048,0.064086687,0.472948404,0,0,0.240170382,3.2,5,1.5625,0,0.157174119,0.154806161,0.081983131,0.135366971,0.268250666,0,0,0.263086491,10,10,10,10,10,10,10,10,10,-0.170860314,0.245139145,-0.351820729,-0.351820729,-0.29220633,-0.069656633,-0.040720781,Silt,Silt,0.2,0.1,0.4,0.25,0,0.3,0.35,0.1,0.15,0,0,0.15,2,1.85,0.15,0.6,0.6,0,0.9,0.4,10,10,10,10,10,10,10,10,10,10,10,10,0.05,0.205555556,0.166666667,30,90,120,0,0.2,0,0.8,M,10,0.54,10,8,0.25,0.625,0.125,PATCHY COVER,10,0.1,0.6,0.3,0.1,0.1,0.1,0.2,0.5,0.1,0.2,GRADUAL,10,105.7,5,10,10,2.028164419,0.77815125,1.250013169,0.666666667,0.130434783,0.649122807,0.783333333,0.533333333,0.774596669,0.516397779,2,2,2,2,0,0,0.067272727,0.105714286,0.021980932,0,0.074156394,0.044848485,0.3775,0.18875,0.125833333,0.042222222,0.18875,0.094375,0.062916667,0.021111111,0.18875,0.094375,0.062916667,0.021111111,0.222386364,0.128011364,0.09655303,0.054747475,0.241607143,0.147232143,0.11577381,0.073968254,0.199740466,0.18875,0.105365466,0.094375,0.073907133,0.062916667,0.032101577,0.021111111,0.225828197,0.211174242,0.131453197,0.116799242,0.099994864,0.085340909,0.058189308,0.043535354,,
NLA06608-2354,2007,1,NLA06608-2354+2007+1,RI,7/13/2007,YES,0,0.1,0,0.1,0.9,1,0.8,0.6,1,0,0.003030303,0,0.005405405,0.210453186,0.305696608,0.129871011,0.032190185,0.313353301,4.5,6,1.333333333,0,0.00958266,0,0.017093393,0.235927072,0.200608545,0.137143573,0.054431049,0.138957926,10,10,10,10,10,10,10,10,10,-0.240824204,0.108728486,-0.336951225,-0.329813862,-0.292360597,-0.137865081,-0.098741763,"Silt, Other",Other,0.3,0.1,0.25,0.25,0.25,0.15,0.3,0.3,0,0,0,0,1.9,1.9,0,1.1,1.1,0,1,0.6,10,10,10,10,10,10,10,10,10,10,10,10,0,0.211111111,0.158333333,30,90,120,0,0,0.9,0.1,S,10,0.06,10,10,0.3,0.6,0.1,PATCHY COVER,10,0.2,0.9,,,0.2,0.1,0.3,0.6,0.1,0,GRADUAL,10,0.68,0.1,10,10,0.225309282,0.041392685,0.183916597,0.655172414,0,0.655172414,0.827586207,0.627586207,0.809427213,0.626979623,3,2,3,2,0.476376068,0.314564103,0.425291375,0.221135531,0.463743916,0.418750698,0.425476736,0.365485779,0.865,0.484673913,0.405074138,0.161740805,0.670688034,0.480524991,0.440725103,0.319058436,0.589782051,0.399619008,0.35981912,0.238152454,0.645145688,0.454982644,0.415182757,0.29351609,0.543067766,0.352904722,0.313104834,0.191438168,0.664371958,0.641875349,0.474208914,0.451712306,0.434409027,0.411912418,0.31274236,0.290245751,0.645238368,0.61524289,0.455075325,0.425079846,0.415275437,0.385279959,0.29360877,0.263613292,,
NLA06608-2372,2007,1,NLA06608-2372+2007+1,AZ,8/28/2007,YES,0,0,0.3,0.4,0.1,0.8,0.1,0,1,0,0,0.048675617,0.069322877,0.077777778,0.338766326,0.005128205,0,0.460329197,2.7,5,1.851851852,0,0,0.093920198,0.133612246,0.245954929,0.291297073,0.016216809,0,0.271134989,10,10,10,10,10,10,10,10,10,-0.157617965,0.20438799,-0.351820729,-0.351820729,-0.18619125,0,0.015776116,Other,Other,0,0,0.3,0.05,0,0,0.9,0,0.45,0,0,0.6,2.3,1.7,0.6,2.1,1.5,0.6,0.9,0.9,10,10,10,10,10,10,10,10,10,10,10,10,0.2,0.188888889,0.191666667,30,90,120,0,0,0.2,0.8,M,10,0.6,10,10,0.4,0.6,0,PATCHY COVER,10,,1,,,,,0.1,0.9,0,0,GRADUAL,10,29.65,0.87,10,10,1.486430479,0.271841607,1.214588872,0.696969697,0.375,0.62962963,0.798484848,0.798484848,0.79200551,0.79200551,2,3,2,2,0.06010101,0.090151515,0.158333333,0.197294372,0.128497368,0.081791929,0.216784369,0.154510451,0.3325,0.16625,0.159788229,0.054510451,0.196300505,0.113175505,0.109944619,0.057305731,0.211325758,0.128200758,0.124969872,0.072330983,0.245416667,0.162291667,0.159060781,0.106421892,0.264897186,0.181772186,0.178541301,0.125902412,0.230498684,0.207145965,0.147373684,0.124020965,0.144142798,0.120790079,0.091503909,0.06815119,0.274642185,0.243505226,0.191517185,0.160380226,0.188286299,0.15714934,0.13564741,0.104510451,,
NLA06608-2379,2007,1,NLA06608-2379+2007+1,WY,7/31/2007,YES,0.1,0,0,0.5,0.9,0.6,0.3,0.6,1,0.029411765,0,0,0.09220648,0.108478972,0.110100006,0.014200542,0.030777339,0.614824896,4,6,1.5,0.093008166,0,0,0.130332332,0.107804747,0.26242435,0.022895479,0.027087719,0.318165309,10,10,10,10,10,10,10,10,10,-0.090237107,0.210697272,-0.336951225,-0.214277813,-0.082151588,0.049432967,0.049432967,Other,Other,0.2,0,0.4,0,0.2,0.1,0.2,0.2,0,0,0,0,1.3,1.3,0,0.7,0.7,0,0.6,0.4,10,10,10,9,10,10,10,10,10,10,10,10,0,0.146067416,0.109243697,30,89,119,0.1,0,0.4,0.5,M,10,0.42,10,10,0.1,0.6,0.3,PATCHY COVER,10,,1,,,0.1,,0.1,0.5,0.3,0.1,GRADUAL,10,0.27,0.2,10,10,0.103803721,0.079181246,0.024622475,0.565217391,0,0.565217391,0.582608696,0.482608696,0.582349066,0.475486021,2,2,2,2,0.003333333,0.005,0.131818182,0.2,0.047256356,0.050767327,0.147553929,0.152235224,0.3775,0.18875,0.190189769,0.06880088,0.190416667,0.096041667,0.096761551,0.036067107,0.19125,0.096875,0.097594884,0.03690044,0.254659091,0.160284091,0.161003975,0.100309531,0.28875,0.194375,0.195094884,0.13440044,0.212378178,0.214133663,0.118003178,0.119758663,0.118723062,0.120478548,0.058028618,0.059784103,0.262526965,0.264867612,0.168151965,0.170492612,0.168871849,0.171212496,0.108177405,0.110518052,,
NLA06608-2418,2007,1,NLA06608-2418+2007+1,RI,7/11/2007,YES,0,0,0.1,0,0,0.9,0.6,0.1,0.9,0,0,0.1,0,0,0.430630631,0.036036036,0.002702703,0.430630631,2.6,4,1.538461538,0,0,0.316227766,0,0,0.153115994,0.048659036,0.008546696,0.153115994,10,10,10,10,10,10,10,10,10,-0.281604323,0.222043772,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.351820729,"Silt, Other","Silt, Other",0,0,0.15,0.1,0,0,0.1,0,0,0,0,0,0.35,0.35,0,0.3,0.3,0,0.3,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0,0.038888889,0.029166667,30,90,120,0,0,0.1,0.9,M,10,0.02,10,10,0.1,0.3,0.6,CONTINUOUS COVER,10,,0.9,,,,0.1,0.8,0,0.2,0,FLAT,10,25.02,0.14,10,10,1.415307292,0.056904851,1.358402441,0.259259259,0,0.259259259,0.27962963,0.22962963,0.278886676,0.227710017,2,1,2,2,0.364242285,0.37969676,0.505378579,0.390768189,0.376995273,0.358577753,0.475337131,0.450780439,0.6775,0.33875,0.339694719,0.116083608,0.520871142,0.351496142,0.351968502,0.240162947,0.52859838,0.35922338,0.35969574,0.247890184,0.591439289,0.422064289,0.422536649,0.310731093,0.534134094,0.364759094,0.365231454,0.253425899,0.527247636,0.518038877,0.357872636,0.348663877,0.358344996,0.349136236,0.246539441,0.237330681,0.576418566,0.564140219,0.407043566,0.394765219,0.407515925,0.395237579,0.29571037,0.283432023,,
NLA06608-2426,2007,1,NLA06608-2426+2007+1,MT,9/27/2007,YES,0,0.6,0.5,0.7,0.7,0.9,0,0.1,0.1,0,0.069847791,0.122423172,0.277562534,0.075325937,0.444306954,0,0.005128205,0.005405405,3.6,6,1.666666667,0,0.094967818,0.203556929,0.239576547,0.093946367,0.412915946,0,0.016216809,0.017093393,10,10,10,10,10,10,10,10,10,-0.036713783,0.251173487,-0.351820729,-0.305776365,-0.024709702,0.221127239,0.248620025,Silt,Silt,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0.2,0.2,0.2,10,10,10,10,10,10,10,10,10,10,10,10,0.066666667,0,0.016666667,30,90,120,0,0,0.1,0.9,M,10,0.12,10,10,0.8,0.2,0,NO COVER,10,0.1,0.7,0.2,,,0.2,0.2,0.4,0.4,0,"GRADUAL, STEEP",10,6.57,0.15,10,10,0.87909588,0.06069784,0.818398039,0.166666667,0.166666667,0,0.183333333,0.183333333,0.182574186,0.182574186,1,1,1,1,0.075605442,0.063408163,0.193589981,0.231122449,0.081598149,0.081044016,0.162252078,0.161513233,0.095,0.0475,0.064119912,0.03689769,0.085302721,0.061552721,0.069862677,0.056251566,0.079204082,0.055454082,0.063764038,0.050152927,0.144294991,0.120544991,0.128854947,0.115243836,0.163061224,0.139311224,0.14762118,0.134010069,0.088299075,0.088022008,0.064549075,0.064272008,0.072859031,0.072581964,0.05924792,0.058970853,0.128626039,0.128256616,0.104876039,0.104506616,0.113185995,0.112816572,0.099574884,0.099205461,,
NLA06608-2429,2007,1,NLA06608-2429+2007+1,UT,8/14/2007,YES,0,0.6,0.8,0.9,0.6,0.7,0.4,0.6,0.4,0,0.070128656,0.393113696,0.198500764,0.063222838,0.16740278,0.022205551,0.045736113,0.039689602,5,7,1.4,0,0.097331819,0.274846682,0.245220667,0.076475535,0.317468137,0.029288716,0.060352702,0.072804105,10,10,10,10,10,10,10,10,10,0.170433005,0.206329849,0.055684487,0.117841032,0.218043866,0.300188167,0.305764019,Gravel,Cobble,0,0,0,0.05,0,0.05,0.05,0,0,0,0,0,0.15,0.15,0,0,0,0,0.3,0,10,10,10,10,10,10,10,10,10,10,10,10,0,0.016666667,0.0125,30,90,120,0,0.5,0.3,0.2,C,10,0.14,10,10,0,0.8,0.2,PATCHY COVER,10,0.5,0.7,0.8,,,,0,1,0,0,GRADUAL,10,0,0,10,10,0,0,0,0.130434783,0,0.130434783,0.215217391,0.065217391,0.197814142,0,2,1,1,1,0.075333333,0.013,0.124090909,0.176428571,0.091987288,0.065575908,0.130043657,0.094828483,0.295,0.156195652,0.116231645,0.056231645,0.185166667,0.115764493,0.095782489,0.065782489,0.154,0.084597826,0.064615822,0.034615822,0.209545455,0.140143281,0.120161277,0.090161277,0.235714286,0.166312112,0.146330108,0.116330108,0.193493644,0.180287954,0.12409147,0.11088578,0.104109467,0.090903776,0.074109467,0.060903776,0.212521828,0.194914241,0.143119655,0.125512068,0.123137651,0.105530064,0.093137651,0.075530064,,
