SITE_ID,YEAR,VISIT_NO,UID,ST,DATEPHAB,SAMPLED_PHAB,sifpIsland,sixDepth,sivDepth,sinDepth,L_sixDepth,L_sivDepth,CVLitDepth,lzoFilm,lzfpFilm,lziFilmVariety,bsfpBedrock,bsfpBoulders,bsfpCobble,bsfpGravel,bsfpSand,bsfpSilt,bsfpOrganic,bsfpWood,bsfcBedrock,bsfcBoulders,bsfcCobble,bsfcGravel,bsfcSand,bsfcSilt,bsfcOrganic,bsfcWood,bsiStaVariety,bsiSiteVariety,bsiStStaVariety,bsvBedrock,bsvBoulders,bsvCobble,bsvGravel,bsvSand,bsvSilt,bsvOrganic,bsvWood,bsnBedrock,bsnBoulders,bsnCobble,bsnGravel,bsnSand,bsnSilt,bsnOrganic,bsnWood,bsxLdia,bsvLdia,bs16Ldia,bs25Ldia,bs50Ldia,bs75Ldia,bs84Ldia,bsopClass,bsofClass,bsfBlack,bsfBrown,bsfGray,bsfRed,bsfOtherColor,bsoColor,bsnColor,bsfNoneOdor,bsfAnoxic,bsfChemical,bsfH2S,bsfOil,bsfOtherOdor,bsoOdor,bsnOdor,amfpEmergent,amfpFloating,amfpSubmergent,amfpAll,amfcEmergent,amfcFloating,amfcSubmergent,amfcAll,amfcFltEmg,amvEmergent,amvFloating,amvSubmergent,amvAll,amiqAll,amidAll,amnEmergent,amnFloating,amnSubmergent,amnAll,amiTotal,fcfpAquatic,fcfpBoulders,fcfpBrush,fcfpLedges,fcfpLivetrees,fcfpOverhang,fcfpSnag,fcfpStructures,fcfcAquatic,fcfcBoulders,fcfcBrush,fcfcLedges,fcfcLiveTrees,fcfcOverhang,fcfcSnag,fcfcStructures,fcfpAll,fciAll,fciBig,fciNatural,fciRipVeg,SomeNatCvr,fcvAquatic,fcvBoulders,fcvBrush,fcvLedges,fcvLivetrees,fcvOverhang,fcvSnag,fcvStructures,fcnAquatic,fcnBoulders,fcnBrush,fcnLedges,fcnLiveTrees,fcnOverhang,fcnSnag,fcnStructures,fcnAll,rvfpCanBroadleaf,rvfpCanConiferous,rvfpCanDeciduous,rvfpCanMixed,rvfpCanNone,rvfpUndBroadleaf,rvfpUndConiferous,rvfpUndDeciduous,rvfpUndMixed,rvfpUndNone,rvnCanopy,rvnUnderstory,rvfpCanBig,rvfpCanSmall,rvfpUndNonw,rvfpUndWoody,rvfpGndBare,rvfpGndInundated,rvfpGndNonw,rvfpGndWoody,rvfcCanBig,rvfcCanSmall,rvfcUndNonw,rvfcUndWoody,rvfcGndBare,rvfcGndInundated,rvfcGndNonw,rvfcGndWoody,rvvCanBig,rvvCanSmall,rvvUndNonw,rvvUndWoody,rvvGndBare,rvvGndInundated,rvvGndNonw,rvvGndWoody,rvnCanBig,rvnCanSmall,rvnUndNonw,rvnUndWoody,rvnGndBare,rvnGndInundated,rvnGndNonw,rvnGndWoody,rviCanopy,rviUnderstory,rviGround,rviWoody,rviTallWood,rviHerbs,rviCanUnd,rviTotalVeg,FLAG_PHABMET,COMMENT_PHABMET
NLA06608-4659,2007,1,NLA06608-4659+2007+1,OK,9/19/2007,YES,0,2.0875,1.572475301,8,0.339948062,0.223359713,0.753281581,N,0,0,0,0,0.125,0.125,0.625,1,0.5,0.375,0,0,0.00862069,0.00862069,0.03751165,0.726364665,0.140763547,0.078118759,2.75,6,2.181818182,0,0,0.024382992,0.024382992,0.031670213,0.304250983,0.326724461,0.125706342,8,8,8,8,8,8,8,8,-0.328873261,0.027999166,-0.351820729,-0.351820729,-0.336951225,-0.3110948,-0.292375737,Silt,Silt,0.125,0.625,0,0.25,0,BR,8,0.875,0,0,0.125,0,0,N,8,0.125,0,0,0.125,0.071875,0,0,0.071875,0.071875,0.2032932,0,0,0.2032932,0,0.575,8,8,8,8,0.071875,0.125,0,0.875,0,0,0,0.125,0,0.071875,0,0.11875,0,0,0,0.03125,0,1,0.221875,0,0.221875,0.15,0.11875,0.2032932,0,0.109991883,0,0,0,0.088388348,0,8,8,8,8,8,8,8,8,8,0,0,0.5,0.25,0.25,0,0,0.125,0.75,0.125,8,8,0.5,0.75,0.5,0.875,0.75,0.125,1,1,0.075,0.1375,0.05,0.340625,0.440812891,0.027777778,0.339016452,0.19239288,0.110194633,0.12174329,0.084515425,0.211684359,0.357617813,0.07856742,0.364530634,0.218374782,8,8,8,8,8,8,8,8,0.2125,0.390625,0.334375,0.653125,0.553125,0.253125,0.603125,0.90625,,
NLA06608-4686,2007,1,NLA06608-4686+2007+1,LA,9/12/2007,YES,0,1.23,0.567744074,10,0.123851641,-0.175389958,0.461580548,N,0,0,0.2,0,0,0.3,0.7,0.7,0.1,0.7,0.2,0,0,0.112660673,0.270258267,0.319483841,0.003636364,0.093960856,2.7,6,2.222222222,0.421637021,0,0,0.23152114,0.310256607,0.3503762,0.011499191,0.093277995,10,10,10,10,10,10,10,10,-0.000154757,0.350656844,-0.323311456,-0.214277813,-0.084169648,0.010489772,0.625429165,"Sand, Silt, Wood",Silt,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.4,0,0,0.4,0.02,0,0,0.02,0.02,0.025819889,0,0,0.025819889,0.05,0.05,10,10,10,10,0.02,0.4,0,0.6,0,0,0.2,0.2,0,0.02,0,0.07,0,0,0.03,0.03,0,0.8,0.15,0.03,0.15,0.1,0.1,0.025819889,0,0.097752522,0,0,0.078881064,0.078881064,0,10,10,10,10,10,10,10,10,10,0,0.2,0.3,0.3,0.2,0,0.1,0.3,0.4,0.2,10,10,0.7,0.7,0.5,0.8,0.9,0,0.9,0.8,0.1375,0.265,0.099444444,0.508055556,0.355148624,0,0.162436269,0.482415107,0.269064738,0.276435647,0.118964727,0.358127393,0.365461096,0,0.222504573,0.371385156,10,10,10,10,10,10,10,10,0.4025,0.6325,0.6675,1.4275,0.93,0.275,1.035,1.7025,,
NLA06608-4698,2007,1,NLA06608-4698+2007+1,LA,9/16/2007,YES,0,1.5,0.559761854,10,0.204119983,-0.180612798,0.373174569,A,1,1,0,0,0,0,0,1,1,0.3,0,0,0,0,0,0.816757838,0.169603319,0.013638843,2.3,3,1.304347826,0,0,0,0,0,0.080191087,0.080465976,0.022088752,10,10,10,10,10,10,10,10,-0.351820729,0,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.351820729,"Silt, Organic",Silt,0.3,0.6,0.1,0,0,BR,10,0.5,0.5,0,0,0,0,"A, N",10,0.4,0.8,1,1,0.02,0.12,0.815,0.845,0.14,0.025819889,0.113529242,0.126491106,0.09486833,0,0.15,10,10,10,10,0.955,1,0,0.4,0,0.2,0.7,0.1,0.1,0.845,0,0.04,0,0.03,0.035,0.005,0.005,1,0.96,0.04,0.955,0.075,0.105,0.09486833,0,0.077459667,0,0.078881064,0.024152295,0.015811388,0.015811388,10,10,10,10,10,10,10,10,10,0,0.2,0.6,0,0.2,0,0.222222222,0.666666667,0,0.111111111,10,9,0.8,0.7,0.6,0.9,0.9,0.1,0.9,0.9,0.2125,0.1475,0.03,0.3675,0.148820478,0.1,0.484320326,0.266859196,0.168839997,0.185011261,0.025819889,0.233942657,0.197471524,0.316227766,0.310554988,0.198697729,10,10,10,10,10,10,10,10,0.36,0.3975,0.955,1.0425,0.7275,0.5825,0.7575,1.625,,
NLA06608-4828,2007,1,NLA06608-4828+2007+1,OK,9/4/2007,YES,0,0.8,0.533333333,10,-0.045757491,-0.198367654,0.666666667,N,0,0,0,0,0,0,1,0.7,0.9,0.2,0,0,0,0,0.668098428,0.270899471,0.05015961,0.010842491,2.8,4,1.428571429,0,0,0,0,0.340893102,0.341131319,0.018917342,0.022899682,10,10,10,10,10,10,10,10,-0.15604613,0.100081815,-0.329813862,-0.160094239,-0.12584932,-0.076734896,-0.076734896,Sand,Sand,0,0,0,1,0,RD,10,1,0,0,0,0,0,N,10,0,0,1,1,0,0,0.875,0.875,0,0,0,0,0,0,0,10,10,10,10,0.875,1,0,0.1,0,0,0,0.1,0,0.875,0,0.005,0,0,0,0.005,0,1,0.885,0,0.885,0.01,0.005,0,0,0.015811388,0,0,0,0.015811388,0,10,10,10,10,10,10,10,10,10,0,0,0.3,0,0.7,0,0,0.8,0,0.2,10,10,0.1,0.3,0.7,0.8,0,0,1,0.5,0.005,0.015,0.2525,0.1525,0,0,0.925783784,0.074216216,0.015811388,0.024152295,0.245925124,0.181218867,0,0,0.152783454,0.152783454,10,10,10,10,10,10,10,10,0.02,0.405,0.395,0.1975,0.1725,0.6225,0.425,0.82,,
NLA06608-4929,2007,1,NLA06608-4929+2007+1,OK,7/17/2007,YES,0,1.55196,0.90962483,10,0.217999527,0.004160023,0.586113579,N,0,0,0,0,0,0,0.1,1,0,0,0,0,0,0,0.008,0.992,0,0,1.1,2,1.818181818,0,0,0,0,0.025298221,0.025298221,0,0,10,10,10,10,10,10,10,10,-0.349620042,0.006959182,-0.351820729,-0.351820729,-0.351820729,-0.351820729,-0.351820729,Silt,Silt,0,0,1,0,0,GY,10,1,0,0,0,0,0,N,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,0,0.9,0,0.8,0,0.4,0.7,0.1,0,0.1575,0,0.14,0,0.08,0.115,0.005,0,1,0.4975,0.115,0.4975,0.225,0.335,0.177188694,0,0.117378779,0,0.118321596,0.117968922,0.015811388,0,10,10,10,10,10,10,10,10,10,0,0,0.5,0.2,0.3,0,0.2,0.3,0.2,0.3,10,10,0.4,0.6,0.1,0.7,0.1,0.1,1,0.5,0.04,0.05,0.0575,0.055,0.033333333,0.094594595,0.787030303,0.085041769,0.077459667,0.074535599,0.181830965,0.072456884,0.105409255,0.299134373,0.332205837,0.127514396,10,10,10,10,10,10,10,10,0.09,0.1125,0.7225,0.19,0.145,0.6475,0.2025,0.8375,,
NLA06608-4949,2007,1,NLA06608-4949+2007+1,OK,8/29/2007,YES,0,3.340608,1.83652785,10,0.536635195,0.287023747,0.549758562,N,0.2,0.2,0,0.1,0,0,0.1,0.9,0.7,0.8,0,0.043396226,0,0,0.004081633,0.64572975,0.118053414,0.188738977,2.6,5,1.923076923,0,0.137230917,0,0,0.012907256,0.334904979,0.136132993,0.226337319,10,10,10,10,10,10,10,10,-0.255782382,0.20662283,-0.351820729,-0.351820729,-0.351820729,-0.336951225,0,Silt,Silt,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.3,0.1,0.1,0.2,0.14,0.005,0.025,0.145,0.145,0.24215468,0.015811388,0.079056942,0.313758577,0,0.725,10,10,10,10,0.17,0.3,0,0.8,0.5,0.1,0.7,0.8,0,0.14,0,0.1725,0.2325,0.025,0.1475,0.14,0,1,0.8575,0.38,0.8575,0.3375,0.5775,0.24215468,0,0.179679499,0.3251175,0.079056942,0.185011261,0.117378779,0,10,9,10,10,10,10,10,10,10,0,0,0.7,0,0.3,0,0,0.9,0,0.1,10,10,0.7,0.6,0.9,0.9,0.5,0.2,0.9,1,0.132222222,0.202777778,0.262777778,0.332222222,0.128320022,0.048255814,0.2344511,0.654414516,0.119979422,0.237170825,0.281003493,0.225626699,0.185233443,0.101815221,0.157569416,0.270389157,10,10,10,10,10,10,10,9,0.3475,0.6075,0.385,0.9325,0.6825,0.3775,0.955,1.31,,
NLA06608-9999,2007,1,NLA06608-9999+2007+1,VT,7/31/2007,YES,0,1.79,0.398469293,10,0.276461804,-0.30236159,0.222608544,N,0,0,0,1,1,0.4,1,0.9,0.9,1,0,0.285466712,0.110196054,0.015049056,0.22557891,0.08740572,0.077615868,0.198687681,6.2,7,1.129032258,0,0.144519539,0.080637562,0.019612011,0.077526977,0.06995297,0.077688019,0.123113018,10,10,10,10,10,10,10,10,0.168075118,0.13735056,0.016356988,0.051950943,0.210993968,0.284125587,0.300720953,"Boulders, Cobble, Sand, Wood",Boulders,0,0.8,0.2,0,0,BR,10,1,0,0,0,0,0,N,10,0.4,0,1,1,0.02,0,0.315,0.315,0.02,0.025819889,0,0.137032032,0.137032032,0,0.325,10,10,10,10,0.335,1,1,1,0,0,1,0.8,0,0.315,0.3925,0.1825,0,0,0.13,0.16,0,1,1.18,0.5225,1.18,0.3425,0.705,0.137032032,0.201401341,0.169987745,0,0,0.103279556,0.117378779,0,10,10,10,10,10,10,10,10,10,0,0,0,1,0,0,0,0,1,0,10,10,1,1,0.7,1,0.9,0,1,1,0.430277778,0.272222222,0.035,0.475,0.255876623,0,0.291953589,0.452169788,0.248422492,0.178600527,0.024152295,0.21408721,0.167692852,0,0.078296842,0.152002899,10,10,10,10,10,10,10,10,0.715,0.51,0.6625,1.6025,1.19,0.285,1.225,1.8875,,
NLA06608-ACAD_LAKES_0435,2007,1,NLA06608-ACAD_LAKES_0435+2007+1,ME,8/1/2007,YES,0,2.31,1.053512643,10,0.382017043,0.062022359,0.456066079,N,0,0,0.1,0.8,0.9,0.7,0.8,0.9,1,1,0.002564103,0.073469287,0.15757518,0.110749898,0.10307391,0.231663409,0.130776975,0.203204936,6.1,8,1.31147541,0.008108404,0.105731775,0.131945324,0.116600359,0.148205247,0.186304079,0.125013219,0.122780961,10,10,10,10,10,10,9,10,0.01050102,0.220287384,-0.203654415,-0.199788975,0.050917053,0.151962295,0.198785415,"Organic, Wood",Silt,0,1,0,0,0,BR,10,0.9,0,0,0.1,0,0,N,10,0.9,0.8,0.8,1,0.1275,0.1325,0.255,0.3275,0.26,0.26311436,0.180296823,0.279085809,0.18160167,0.325,0.425,10,10,10,10,0.515,0.7,0.2,1,0.2,0.1,0.7,0.9,0,0.17,0.03,0.2225,0.01,0.005,0.035,0.105,0,1,0.5775,0.075,0.5775,0.3325,0.3025,0.301800155,0.078881064,0.155657209,0.021081851,0.015811388,0.024152295,0.101242284,0,10,10,10,10,10,10,10,10,10,0,0.1,0,0.9,0,0,0,0.1,0.9,0,10,10,0.9,1,0.6,1,1,0.2,1,1,0.294444444,0.460555556,0.047222222,0.495277778,0.492529713,0.021634615,0.216055549,0.269780122,0.226210355,0.300926781,0.066318535,0.233348214,0.296595488,0.050436234,0.264381574,0.206013379,10,10,10,10,10,10,10,10,0.81,0.555,0.5275,1.6,1.315,0.2625,1.365,1.8625,,
NLA06608-ALPS-1218,2007,1,NLA06608-ALPS-1218+2007+1,ME,8/3/2007,YES,0,0.62,0.091893658,10,-0.142667504,-0.716939377,0.148215578,N,0,0,0,0,0.2,0.3,0.5,0.9,1,0.5,0,0,0.006971154,0.025751263,0.223303501,0.501585173,0.219521776,0.022867133,3.4,6,1.764705882,0,0,0.014794453,0.057133807,0.254835981,0.383574368,0.200302176,0.024635324,10,10,10,10,10,10,10,10,-0.234446196,0.130585735,-0.351820729,-0.351820729,-0.27128633,-0.082025618,-0.076734896,Organic,Silt,0,1,0,0,0,BR,10,0.4,0.2,0,0.4,0,0,"H, N",10,0.8,0.1,0.4,0.8,0.3225,0.005,0.04,0.3225,0.3275,0.274987373,0.015811388,0.077459667,0.274987373,0.525,0.575,10,10,10,10,0.3675,0.8,0,0.4,0,0,0.2,0,0,0.225,0,0.02,0,0,0.01,0,0,1,0.255,0.01,0.255,0.02,0.03,0.213437475,0,0.025819889,0,0,0.021081851,0,0,10,10,10,10,10,10,10,10,10,0,0.6,0,0,0.4,0,0,0.2,0.6,0.2,10,10,0.5,0.6,0.5,0.8,0,0.2,0.4,1,0.105,0.07,0.16,0.4725,0,0.01969112,0.030501931,0.94980695,0.125720148,0.097752522,0.306911134,0.429865935,0,0.046490862,0.046987005,0.087003572,10,10,10,10,10,10,10,10,0.175,0.6325,0.8425,1.46,0.6475,0.18,0.8075,1.64,,
NLA06608-ALSC:020149,2007,1,NLA06608-ALSC:020149+2007+1,NY,9/11/2007,YES,0,1.46,0.932380466,10,0.193124598,0.013839779,0.638616758,N,0,0,0,0,0.3,0.8,1,0.777777778,0.9,1,0,0,0.023401245,0.172840986,0.454448386,0.100560341,0.075140247,0.183664829,4.7,6,1.276595745,0,0,0.052252938,0.152372688,0.256923322,0.132560857,0.0752229,0.153422849,10,10,10,10,10,9,10,10,-0.045412317,0.109055371,-0.142278461,-0.140911664,-0.048923675,0.045419234,0.103166961,"Sand, Wood",Sand,0,1,0,0,0,BR,10,0.9,0.1,0,0,0,0,N,10,0.6,0,0.9,0.9,0.05,0,0.2,0.1875,0.05,0.074535599,0,0.293210201,0.261207134,0.2,0.5375,10,10,10,10,0.25,0.6,0,1,0,0,0.9,0.6,0,0.1225,0,0.3,0,0,0.065,0.07,0,1,0.5575,0.065,0.5575,0.37,0.365,0.186506628,0,0.248886409,0,0,0.066874675,0.097752522,0,10,10,10,10,10,10,10,10,10,0,0,0,1,0,0,0,0,1,0,10,7,1,1,0.2,1,1,0,0.7,1,0.6325,0.15,0.01,0.565,0.237271254,0,0.142078614,0.620650132,0.19509613,0.105409255,0.021081851,0.294674962,0.251051814,0,0.229009382,0.285894066,10,10,10,10,10,10,10,10,0.7825,0.575,0.755,1.945,1.3475,0.1675,1.3575,2.1125,,
NLA06608-ELS:1C2-032,2007,1,NLA06608-ELS:1C2-032+2007+1,NH,7/12/2007,YES,0,2.18,0.762743586,10,0.357934847,-0.064118261,0.349882379,N,0,0,0,0.2,0.3,0.2,0.2,1,,1,0,0.076111111,0.078472222,0.039583333,0.062943262,0.567334247,,0.175555824,2.9,,,0,0.171854446,0.128218593,0.099405059,0.141131114,0.236963782,,0.105799171,10,10,10,10,10,10,0,10,-0.173731486,0.244010397,-0.351820729,-0.351820729,-0.321255637,0.058041145,0.166174201,"Silt, Wood",Silt,0,1,0,0,0,BR,10,0.8,0,0,0.2,0,0,N,10,1,1,0.9,1,0.11,0.275,0.125,0.3075,0.385,0.096609178,0.177951304,0.108653373,0.201056239,0.325,0.525,10,10,10,10,0.51,1,0.1,0.9,0,0.3,0.5,0.9,0.1,0.15,0.025,0.105,0,0.015,0.025,0.105,0.025,1,0.45,0.075,0.425,0.225,0.17,0.105409255,0.079056942,0.101242284,0,0.024152295,0.026352314,0.101242284,0.079056942,10,10,10,10,10,10,10,10,10,0,0,0.2,0.8,0,0,0,0.3,0.7,0,10,10,1,1,0.9,1,0.3,0.2,1,1,0.434722222,0.405277778,0.165,0.6325,0.046455026,0.013121693,0.311039923,0.629383357,0.166724527,0.225293019,0.110679718,0.19509613,0.104500234,0.027949332,0.220036601,0.238088963,10,10,10,10,10,10,10,10,0.8675,0.7975,0.7425,1.9775,1.5,0.42,1.665,2.3975,IM,"hiiAll, hiiNonAg, hiiAg, hiiAllCirca, hiiAgCirca, hiiNonAgCirca, hifpAnyCirca, hifpAny changed (.) using data from Neil Kamman"
NLA06608-ELS:1C3-003,2007,1,NLA06608-ELS:1C3-003+2007+1,ME,8/15/2007,YES,0,0.9,0.602079729,9,0,-0.153613566,0.668977477,N,0,0,0,0,0.111111111,0.333333333,0.333333333,0.777777778,1,0.888888889,0,0,0.003766478,0.076287283,0.020010793,0.128655573,0.577335744,0.19394413,3.444444444,6,1.741935484,0,0,0.011299435,0.134173747,0.037286116,0.142785629,0.103619738,0.123478478,9,9,9,9,9,9,9,9,-0.219225605,0.211596431,-0.351820729,-0.351820729,-0.351820729,-0.191996014,0.119526225,Organic,Organic,0,1,0,0,0,BR,9,0,0,0,0.888888889,0,0.111111111,H,9,0.666666667,0.111111111,0.666666667,0.666666667,0.122222222,0.027777778,0.1,0.122222222,0.15,0.122757666,0.083333333,0.114564392,0.122757666,0.25,0.25,9,9,9,9,0.25,0.666666667,0,0.888888889,0.111111111,0,0.333333333,0.888888889,0,0.055555556,0,0.294444444,0.005555556,0,0.016666667,0.177777778,0,1,0.55,0.022222222,0.55,0.472222222,0.316666667,0.076829537,0,0.178875733,0.016666667,0,0.025,0.109290642,0,9,9,9,9,9,9,9,9,9,0,0.777777778,0,0,0.222222222,0,0.555555556,0.222222222,0.222222222,0,9,9,0.555555556,0.777777778,0.777777778,1,1,0.555555556,1,1,0.272222222,0.319444444,0.058024691,0.694753086,0.194906948,0.115078605,0.315465777,0.37454867,0.317077584,0.321319977,0.065269569,0.217277648,0.124070959,0.129560265,0.148191019,0.165681783,9,9,9,9,9,9,9,9,0.608333333,0.766666667,0.916666667,1.708333333,1.313888889,0.430555556,1.375,2.138888889,,
NLA06608-ELS:1D1-035,2007,1,NLA06608-ELS:1D1-035+2007+1,MA,7/25/2007,YES,0.083333333,0.963636364,0.307482446,11,0.026793177,-0.389891096,0.319085557,N,0.090909091,0.090909091,0,0,0.363636364,0.545454545,1,0.090909091,0.181818182,0.363636364,0,0,0.044387297,0.169180741,0.714150981,0.003710575,0.023466881,0.045103526,2.545454545,6,2.357142857,0,0,0.080196571,0.24237062,0.223580716,0.012306585,0.062059257,0.080223924,11,11,11,11,11,11,11,11,-0.015449034,0.071663596,-0.076734896,-0.076734896,-0.02066029,0.046794914,0.061970899,Sand,Sand,0,1,0,0,0,BR,11,0.909090909,0,0,0,0,0.090909091,N,11,0,0.090909091,0.545454545,0.454545455,0,0.004545455,0.063636364,0.059090909,0.004545455,0,0.015075567,0.095107595,0.097000469,0.05,0.25,11,11,11,11,0.068181818,0.545454545,0,0.727272727,0,0.181818182,1,0.272727273,0,0.063636364,0,0.072727273,0,0.009090909,0.195454545,0.013636364,0,1,0.354545455,0.195454545,0.354545455,0.095454545,0.277272727,0.095107595,0,0.090453403,0,0.020225996,0.093419873,0.023354968,0,11,11,11,11,11,11,11,11,11,0,0,0.272727273,0.727272727,0,0,0,0.818181818,0.181818182,0,11,11,1,1,0.727272727,1,0.909090909,0.090909091,1,1,0.544191919,0.278535354,0.054545455,0.679545455,0.28683429,0.005194805,0.367678446,0.340292459,0.260343003,0.174572188,0.068755165,0.251201657,0.137242805,0.01722922,0.132265738,0.115425433,11,11,11,11,11,11,11,11,0.895454545,0.734090909,0.711363636,1.913636364,1.575,0.422727273,1.629545455,2.336363636,,
NLA06608-ELS:1D2-087,2007,1,NLA06608-ELS:1D2-087+2007+1,MA,,NOT DONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLA06608-ELS:1E1-052,2007,1,NLA06608-ELS:1E1-052+2007+1,ME,8/7/2007,YES,0,1.68,1.269995626,10,0.250420002,0.13671918,0.755949777,N,0,0,0.1,1,0.8,0.8,0.1,0,0,0.6,0.017857143,0.455139839,0.196157822,0.245737604,0.039655172,0,0,0.04545242,3.4,6,1.764705882,0.056469244,0.257478339,0.177207691,0.184833004,0.125400666,0,0,0.063623204,10,10,10,10,10,10,10,10,0.367667782,0.105829426,0.291680289,0.305298495,0.389458574,0.454649495,0.48246491,Boulders,Boulders,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.9,0.9,0.8,1,0.085,0.045,0.08,0.11,0.13,0.088349055,0.015811388,0.091893658,0.096609178,0.2,0.2,10,10,10,10,0.21,0,0.9,0,0.3,0,0,0.2,0,0,0.255,0,0.1075,0,0,0.01,0,0.9,0.3725,0.3625,0.3725,0.01,0.3625,0,0.275832075,0,0.194382927,0,0,0.021081851,0,10,10,10,10,10,10,10,10,10,0,0.8,0,0.2,0,0,0.9,0,0.1,0,10,10,0.6,1,0.6,1,0,0,0.9,1,0.03,0.5975,0.03,0.275,0,0,0.316666667,0.683333333,0.025819889,0.273213897,0.025819889,0.177951304,0,0,0.1995365,0.1995365,10,10,10,10,10,10,10,10,0.6275,0.305,0.195,1.0525,0.9025,0.075,0.9325,1.1275,,
NLA06608-ELS:1E1-096,2007,1,NLA06608-ELS:1E1-096+2007+1,ME,8/9/2007,YES,0,0.966616,0.546088641,10,0.028008094,-0.189707894,0.564948895,N,0,0,0.1,0.8,0.5,0.6,0.4,0.6,0.7,0.8,0.002816901,0.263236473,0.099359833,0.080887236,0.123726669,0.239778306,0.104875038,0.085319543,4.5,8,1.777777778,0.008907824,0.266975626,0.127911875,0.088212757,0.217532506,0.307225448,0.144043909,0.092705456,10,10,10,10,10,10,10,10,0.053631487,0.319888535,-0.351820729,-0.283675071,0.04659054,0.369021596,0.424610531,"Boulders, Wood",Boulders,0,1,0,0,0,BR,10,1,0,0,0,0,0,N,10,0.8,0.6,0.6,0.8,0.1125,0.07,0.225,0.2475,0.1825,0.176874877,0.097752522,0.294392029,0.313902409,0.525,0.725,10,10,10,10,0.4075,0.7,0.8,0.7,0.1,0,0.8,0.4,0,0.16,0.3325,0.055,0.005,0,0.0925,0.02,0,1,0.665,0.43,0.665,0.075,0.485,0.230398206,0.331672948,0.072456884,0.015811388,0,0.170802843,0.025819889,0,10,10,10,10,10,10,10,10,10,0,0.6,0.1,0.2,0.1,0,0.1,0,0.9,0,10,10,0.8,0.9,1,1,0.6,0.2,1,1,0.27,0.315,0.152222222,0.490277778,0.243722944,0.011574074,0.146735329,0.597967653,0.219785249,0.180739223,0.151901528,0.180074145,0.217353095,0.025567965,0.141425034,0.221558435,10,10,10,10,10,10,10,10,0.6,0.67,0.545,1.52,1.1075,0.285,1.27,1.805,,
NLA06608-ELS:1E1-128,2007,1,NLA06608-ELS:1E1-128+2007+1,ME,8/10/2007,YES,0,1.24,0.309838668,10,0.127104798,-0.387387069,0.249869893,N,0,0,0.1,0.6,0.5,0.5,0.4,0.9,1,1,0.045098039,0.199863816,0.091194468,0.077303065,0.017101304,0.303849784,0.12429016,0.141299363,5,8,1.6,0.142612522,0.23564964,0.143992012,0.139291789,0.02237378,0.310367993,0.120179889,0.117717205,10,10,10,10,10,10,10,10,0.063883107,0.346020155,-0.351820729,-0.351820729,0.233332298,0.276539129,0.433249328,"Organic, Wood",Silt,0,1,0,0,0,BR,10,0.8,0,0,0.2,0,0,N,10,0.8,1,0.9,1,0.1325,0.175,0.2225,0.225,0.3075,0.180296823,0.219848433,0.252060949,0.284800125,0.2,0.675,10,10,10,10,0.53,0.9,0.7,1,0,0.1,0.9,0.5,0,0.19,0.3275,0.2025,0,0.005,0.085,0.065,0,1,0.875,0.4125,0.875,0.2725,0.62,0.220542261,0.336742978,0.164337897,0,0.015811388,0.088349055,0.100138793,0,10,10,10,10,10,10,10,10,10,0,0.9,0,0,0.1,0,0,0,1,0,10,10,0.9,0.9,1,1,0.8,0.2,1,1,0.26,0.2675,0.07,0.445,0.333900313,0.030663221,0.081592755,0.553843711,0.248942207,0.202775875,0.063245553,0.167829278,0.280759856,0.074660658,0.054804922,0.237714516,10,10,10,10,10,10,10,10,0.5575,0.515,0.545,1.4475,1.0025,0.14,1.0725,1.5875,,
