SITE_ID,YEAR,VISIT_NO,UID,ST,SITE_TYPE,LAKE_SAMP,SAMPLED_PHAB,DATEPHAB,AREA_HA,WSA_ECO3,WSA_ECO9,CLASSP,EcoP6,ssiBedBld,ssiNATBedBld,rviLowWood,RVegQ_7,RVegQ_8,L_RVegQ_8,LRCVQ_7A,LRCVQ_7B,LRCVQ_7C,LRCVQ_7D,LRCVQ_8D,L_LRCVQ_8D,ElevXLat,ElevDLat,ElevXLon,XER,XER_X_Elev,WMT,RDisIXAgAdj5,RDisIXAgAdj4,RDisIXAgAdj3,RDisIXAgAdj2,RDis_InEx,RDis_IX,RvegQ_Var,RVegQ,LogRVegQ,Pre3A_L_RVegQ_8,Adj3A_L_RVegQ_8,LOE_RVQ_west,LitCvrQ_Var,LitCvrQ,LogLitCvrQ,Pre3A_L_LitCvrQ,Adj3A_L_LitCvrQ,LOE_LitCv_west,LitRipCVQ_Var,LitRipCVQ,LogLitRipCvQ,Pre3A_L_LRCvQ_8D,Adj3A_L_LRCvQ_8D,LOE_LitRipCv_west,RVeg_OE,LitCvr_OE,LitRipCvr_OE
NLA06608-0587,2007,2,NLA06608-0587+2007+2,IN,PROB_Lake,Target_Sampled,YES,8/14/2007,554.0614131,PLNLOW,UMW,T,UMW,0.049019608,0,0.044666667,0.054428571,0.270083333,-0.552712734,0.060964286,0.044089286,0.047540193,0.037401304,0.145228685,-0.809028021,8997.380446,5.293133172,-18895.56589,0,0,0,0.846907216,0.846907216,0.846907216,0.846907216,0.846907216,0.846907216,RVegQ_2,0.090166667,-0.999276778,,,,LITCVR_D,0.020374037,-1.517497477,,,,LRCVQ_2D,0.055270352,-1.185284045,,,,0.357223037,0.120749348,0.250659193
NLA06608-0587,2007,2,NLA06608-0587+2007+2,IN,PROB_Lake,Target_Sampled,YES,8/14/2007,554.0614131,PLNLOW,UMW,T,UMW,0.049019608,0,0.044666667,0.054428571,0.270083333,-0.552712734,0.060964286,0.044089286,0.047540193,0.037401304,0.145228685,-0.809028021,8997.380446,5.293133172,-18895.56589,0,0,0,0.846907216,0.846907216,0.846907216,0.846907216,0.846907216,0.846907216,RVegQ_2,0.090166667,-0.999276778,,,,LITCVR_D,0.020374037,-1.517497477,,,,LRCVQ_2D,0.055270352,-1.185284045,,,,0.357223037,0.120749348,0.250659193
NLA06608-0588,2007,1,NLA06608-0588+2007+1,KS,PROB_Lake,Target_Sampled,YES,7/13/2007,10.23484527,PLNLOW,SPL,T,CENPL,0,0,0.142839147,0.055096899,0.020892857,-1.510141924,0.03004845,0.02879845,0.028381783,0.028104005,0.011001984,-1.677739674,16336.34102,10.55921939,-40442.26866,0,0,0,0.919354839,0.903846154,0.880952381,0.84375,0.772727273,0.919354839,RVegQ_7,0.055096899,-1.186439698,,,,LITCVR_D,0.001111111,-1.954242509,,,,LRCVQ_7D,0.028104005,-1.419029373,,,,0.313781532,0.009746589,0.183638298
NLA06608-0590,2007,1,NLA06608-0590+2007+1,WI,PROB_Lake,Target_Sampled,YES,8/7/2007,36.86968395,PLNLOW,UMW,R,UMW,0.016666667,0.016666667,1.024429499,0.3426846,0.275550784,-0.544316643,0.4613423,0.33808143,0.298453315,0.211786649,0.178219741,-0.725334829,21858.15071,10.37097133,-42811.62627,0,0,0,0.37972973,0.37972973,0.37972973,0.37972973,0.37972973,0.37972973,RVegQ_2,0.264990457,-0.560682377,,,,LITCVR_D,0.080888698,-1.04149012,,,,LRCVQ_2D,0.172939577,-0.737692329,,,,1.049841358,0.479397247,0.784306473
NLA06608-0591,2007,1,NLA06608-0591+2007+1,GA,PROB_Lake,Target_Sampled,NOT DONE,,3639.297646,EHIGH,SAP,,SAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLA06608-0593,2007,1,NLA06608-0593+2007+1,WA,PROB_Lake,Target_Sampled,YES,7/10/2007,10.31472684,WMTNS,WMT,S,WEST,0.004081633,0.004081633,0.509162207,0.150880322,0.283723111,-0.532061881,0.271690161,0.190956465,0.170327818,0.114355596,0.18077699,-0.719474007,5104.15355,2.151374168,-12818.72272,0,0,1,0.814864865,0.814864865,0.814864865,0.814864865,0.814864865,0.814864865,RVegQ_8,0.283723111,-0.532061881,-0.489751352,-0.042310529,-0.042310529,LITCVR_D,0.07783087,-1.056352815,-0.98144967,-0.074903145,-0.074903145,LRCVQ_8D,0.18077699,-0.719474007,-0.674802275,-0.044671731,-0.044671731,0.907171654,0.841582808,0.902252862
NLA06608-0594,2007,1,NLA06608-0594+2007+1,GA,PROB_Lake,Target_Sampled,YES,8/9/2007,6.028735775,PLNLOW,CPL,S,CPL,0,0,0.175312813,0.096089375,0.0985,-0.964570262,0.164294688,0.106169688,0.11402241,0.078605744,0.079811056,-1.046670197,1717.957578,1.638785285,-4354.347145,0,0,0,0.686065574,0.686065574,0.686065574,0.686065574,0.686065574,0.686065574,RVegQ_2,0.097,-0.970616222,,,,LITCVR_B,0.11625,-0.898768613,,,,LRCVQ_2B,0.106625,-0.933208343,,,,0.334482759,0.388237652,0.349018003
NLA06608-0595,2007,1,NLA06608-0595+2007+1,SD,PROB_Lake,Target_Sampled,YES,6/12/2007,61.07335453,PLNLOW,NPL,S,CENPL,0.00989011,0.00989011,0.005,0.001428571,0.028472527,-1.414849282,0.008214286,0.004464286,0.003214286,0.002380952,0.01590293,-1.586651101,24815.99978,11.82414808,-54042.94874,0,0,0,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,0.045454545,RVegQ_7,0.001428571,-1.942008053,,,,LITCVR_D,0.003333333,-1.875061263,,,,LRCVQ_7D,0.002380952,-1.907245947,,,,0.008135836,0.029239766,0.015557713
NLA06608-0596,2007,1,NLA06608-0596+2007+1,CO,PROB_Lake,Target_Sampled,YES,7/30/2007,223.2825986,WMTNS,WMT,R,WEST,0.055177741,0.055177741,0.48030303,0.16493214,0.151788644,-0.791051965,0.14371607,0.11309107,0.107283177,0.087422066,0.080850317,-1.041673551,109506.8393,71.69601504,-298035.9349,0,0,1,0.12962963,0.12962963,0.12962963,0.12962963,0.12962963,0.12962963,RVegQ_8,0.151788644,-0.791051965,-0.710844958,-0.080207007,-0.080207007,LITCVR_D,0.009911991,-1.700885308,-1.178346,-0.522539308,-0.522539308,LRCVQ_8D,0.080850317,-1.041673551,-0.857198139,-0.184475412,-0.184475412,0.831367403,0.300234566,0.653919952
NLA06608-0597,2007,1,NLA06608-0597+2007+1,ID,PROB_Lake,Target_Sampled,YES,7/9/2007,3571.159207,WMTNS,XER,S,WEST,0,0,0.558658231,0.265866638,0.147902778,-0.80161023,0.655433319,0.394183319,0.364030678,0.248475123,0.189493193,-0.700071918,33402.3898,17.61218295,-89477.77514,1,767,0,0.474561404,0.461320755,0.445918367,0.427777778,0.406097561,0.474561404,RVegQ_8,0.147902778,-0.80161023,-0.69045656,-0.11115367,-0.11115367,LITCVR_D,0.231083608,-0.617832317,-1.029791,0.411958683,0.411958683,LRCVQ_8D,0.189493193,-0.700071918,-0.80337898,0.103307062,0.103307062,0.774187812,2.582014537,1.268548458
NLA06608-0599,2007,1,NLA06608-0599+2007+1,TX,PROB_Lake,Target_Sampled,YES,7/19/2007,4682.509549,PLNLOW,CPL,S,CPL,0.05,0,0.140659042,0.216075033,0.369943368,-0.420281132,0.40012085,0.258427009,0.228771448,0.166132559,0.243066726,-0.596764953,2199.93638,2.394549427,-7009.30659,0,0,0,0.514814815,0.514814815,0.514814815,0.514814815,0.514814815,0.514814815,RVegQ_2,0.239886735,-0.602256797,,,,LITCVR_B,0.300778986,-0.507548355,,,,LRCVQ_2B,0.27033286,-0.552325992,,,,0.827195638,1.004505178,0.884886613
NLA06608-0606,2007,1,NLA06608-0606+2007+1,WI,PROB_Lake,Target_Sampled,YES,8/8/2007,62.10901331,PLNLOW,UMW,S,UMW,0.008467023,0,0.525634158,0.150181188,0.36725,-0.423370752,0.377590594,0.239384072,0.201671285,0.110282396,0.218816802,-0.640512089,20907.33815,9.891582376,-41159.82236,0,0,0,0.802941176,0.802941176,0.802941176,0.802941176,0.802941176,0.802941176,RVegQ_2,0.2345,-0.611721137,,,,LITCVR_D,0.070383604,-1.094832528,,,,LRCVQ_2D,0.152441802,-0.789302202,,,,0.929044016,0.41713746,0.69134604
NLA06608-0608,2007,1,NLA06608-0608+2007+1,MO,PROB_Lake,Target_Sampled,YES,9/18/2007,30.83717694,PLNLOW,CPL,T,CPL,0,0,0.216250141,0.061785754,0.30775,-0.497914441,0.084642877,0.083854834,0.066200848,0.056895293,0.179877415,-0.721526688,3164.85681,2.364166991,-7721.056605,0,0,0,0.355882353,0.346969697,0.3375,0.327419355,0.316666667,0.355882353,RVegQ_2,0.1155,-0.901356274,,,,LITCVR_B,0.105923913,-0.935826968,,,,LRCVQ_2B,0.110711957,-0.918249711,,,,0.398275862,0.353751839,0.36239593
NLA06608-0609,2007,1,NLA06608-0609+2007+1,FL,PROB_Lake,Target_Sampled,YES,7/25/2007,339.4373012,PLNLOW,CPL,S,CPL,0.2,0,0.577141674,0.201525528,0.334313953,-0.463045377,0.263262764,0.18636059,0.177354934,0.133743823,0.200138036,-0.677495332,978.9365498,1.224333079,-2848.41655,0,0,0,0.72654321,0.721794872,0.716666667,0.711111111,0.705072464,0.72654321,RVegQ_2,0.218627907,-0.640870759,,,,LITCVR_B,0.171195652,-0.741852228,,,,LRCVQ_2B,0.19491178,-0.688433075,,,,0.753889334,0.571738477,0.638009098
NLA06608-0610,2007,1,NLA06608-0610+2007+1,NH,PROB_Lake,Target_Sampled,YES,8/2/2007,66.35048043,EHIGH,NAP,S,NAP,0.11550658,0,0.633383844,0.223193481,0.358613334,-0.433428959,0.196596741,0.154096741,0.160832164,0.141943275,0.209653202,-0.658262462,1957.603943,1.073875289,-3272.276307,0,0,0,0.665191554,0.665191554,0.665191554,0.665191554,0.665191554,0.665191554,RVegQ_2,0.262681214,-0.564344781,,,,LITCVR_D,0.060693069,-1.150623162,,,,LRCVQ_2D,0.161687142,-0.76526223,,,,0.979094316,0.414145816,0.754700998
NLA06608-0611,2007,1,NLA06608-0611+2007+1,WI,PROB_Lake,Target_Sampled,YES,7/2/2007,1293.360422,PLNLOW,TPL,S,CENPL,0.368171414,0,0.228218218,0.065205205,0.2925,-0.519274621,0.095102603,0.068200429,0.056884542,0.046606764,0.160254161,-0.768902264,11105.91894,6.014952204,-23060.59726,0,0,0,0.897959184,0.896907216,0.895833333,0.894736842,0.893617021,0.897959184,RVegQ_7,0.065205205,-1.123752099,,,,LITCVR_D,0.028008323,-1.420121297,,,,LRCVQ_7D,0.046606764,-1.247131672,,,,0.371349195,0.24568704,0.304539754
NLA06608-0614,2007,1,NLA06608-0614+2007+1,OR,PROB_Lake,Target_Sampled,YES,6/27/2007,52.66162247,WMTNS,WMT,S,WEST,0.322518987,0,0.644857953,0.195356241,0.251805556,-0.582021142,0.53517812,0.320775946,0.258786242,0.142952909,0.171177566,-0.741895579,8980.258474,4.772388292,-25518.52173,0,0,1,0.391666667,0.391666667,0.391666667,0.391666667,0.391666667,0.391666667,RVegQ_8,0.251805556,-0.582021142,-0.56068812,-0.021333022,-0.021333022,LITCVR_D,0.090549577,-0.997619753,-0.98891246,-0.008707293,-0.008707293,LRCVQ_8D,0.171177566,-0.741895579,-0.72292355,-0.018972029,-0.018972029,0.952065829,0.980150366,0.957255722
NLA06608-0616,2007,1,NLA06608-0616+2007+1,OK,PROB_Lake,Target_Sampled,YES,7/25/2007,10.1555154,PLNLOW,SPL,S,CENPL,0,0,0.092551408,0.026443259,0.008,-1.744727495,0.13572163,0.07447163,0.054054963,0.019888296,0.010666667,-1.684729565,17425.5029,12.92018723,-46921.28646,0,0,0,0.861504425,0.844736842,0.82012987,0.780508475,0.706097561,0.861504425,RVegQ_7,0.026443259,-1.438382789,,,,LITCVR_D,0.013333333,-1.632023215,,,,LRCVQ_7D,0.019888296,-1.52449884,,,,0.150596613,0.116959064,0.12995489
NLA06608-0617,2007,1,NLA06608-0617+2007+1,AZ,PROB_Lake,Target_Sampled,YES,6/19/2007,348.5464856,WMTNS,WMT,S,WEST,0.034028205,0.034028205,0,0,0.008507051,-1.73266277,0.035,0.021847826,0.014565217,0.010120773,0.014374299,-1.613067872,72838.95687,59.22557359,-231630.6955,0,0,1,0.561904762,0.561904762,0.561904762,0.561904762,0.561904762,0.561904762,RVegQ_8,0.008507051,-1.73266277,-0.734575694,-0.998087076,-0.998087076,LITCVR_D,0.020241546,-1.519396012,-1.125421,-0.393975012,-0.393975012,LRCVQ_8D,0.014374299,-1.613067872,-0.862950727,-0.750117145,-0.750117145,0.100441439,0.403668618,0.177779981
NLA06608-0618,2007,1,NLA06608-0618+2007+1,AL,PROB_Lake,Target_Sampled,YES,7/24/2007,744.7103782,PLNLOW,CPL,S,CPL,0.005128205,0,0.250113144,0.170226331,0.327382716,-0.47187717,0.257613165,0.175710991,0.155962761,0.130129428,0.208707621,-0.660136084,1887.569513,1.90912222,-5189.232119,0,0,0,0.646153846,0.646153846,0.646153846,0.646153846,0.646153846,0.646153846,RVegQ_2,0.204765432,-0.66803562,,,,LITCVR_B,0.181195652,-0.718521988,,,,LRCVQ_2B,0.192980542,-0.692545592,,,,0.706087697,0.605135264,0.631687536
NLA06608-0619,2007,1,NLA06608-0619+2007+1,MI,PROB_Lake,Target_Sampled,YES,7/18/2007,59.5945523,PLNLOW,UMW,S,UMW,0,0,0.782988215,0.226413621,0.161601351,-0.765479296,0.364456811,0.243179637,0.232858662,0.156330884,0.123924749,-0.873139159,10727.28389,5.988652135,-21662.10844,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,RVegQ_2,0.173202703,-0.737068124,,,,LITCVR_D,0.086248147,-1.016607625,,,,LRCVQ_2D,0.129725425,-0.854724562,,,,0.686195883,0.51116071,0.588323921
NLA06608-0622,2007,1,NLA06608-0622+2007+1,MN,PROB_Lake,Target_Sampled,YES,7/24/2007,168.7394891,PLNLOW,UMW,S,UMW,0.123466962,0,0.538836641,0.153953326,0.359,-0.432973634,0.480726663,0.283199489,0.237835885,0.121863663,0.224387,-0.63006648,18978.92406,9.01952013,-39447.89549,0,0,0,0.636065574,0.636065574,0.636065574,0.636065574,0.636065574,0.636065574,RVegQ_2,0.218,-0.642065153,,,,LITCVR_D,0.089773999,-1.00098262,,,,LRCVQ_2D,0.153887,-0.785455496,,,,0.863674181,0.532057128,0.697900225
NLA06608-0623,2007,1,NLA06608-0623+2007+1,OH,PROB_Lake,Target_Sampled,YES,6/20/2007,82.83694458,EHIGH,NAP,S,NAP,0.016666667,0.016666667,0.597668188,0.170762339,0.299166667,-0.509807336,0.43413117,0.294538778,0.242696363,0.157279696,0.22148186,-0.635483036,13483.21559,7.998091506,-26715.68145,0,0,0,0.372222222,0.372222222,0.372222222,0.372222222,0.372222222,0.372222222,RVegQ_2,0.14,-0.823908741,,,,LITCVR_D,0.143797054,-0.813051984,,,,LRCVQ_2D,0.141898527,-0.818446438,,,,0.5218234,0.981214968,0.662334423
NLA06608-0624,2007,1,NLA06608-0624+2007+1,IL,PROB_Lake,Target_Sampled,YES,6/5/2007,31.82152563,PLNLOW,TPL,S,CENPL,0.005128205,0,0.243936702,0.072406228,0.304327236,-0.502617987,0.171203114,0.10805094,0.088013167,0.063568722,0.179529226,-0.72232381,7712.377999,4.976510242,-17440.12586,0,0,0,0.763013699,0.763013699,0.763013699,0.763013699,0.763013699,0.763013699,RVegQ_7,0.072406228,-1.084039966,,,,LITCVR_D,0.054731217,-1.188886227,,,,LRCVQ_7D,0.063568722,-1.133306786,,,,0.412359632,0.480098395,0.415373251
NLA06608-0625,2007,1,NLA06608-0625+2007+1,OR,PROB_Lake,Target_Sampled,YES,9/19/2007,6.795637891,WMTNS,WMT,R,WEST,0.282465886,0,0.153459503,0.043845572,0.138333333,-0.828761244,0.074700564,0.048311675,0.039515379,0.033651181,0.080895062,-1.041459711,101473.5095,50.2096741,-266767.7012,0,0,1,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,0.090909091,RVegQ_8,0.138333333,-0.828761244,-0.616677352,-0.212083892,-0.212083892,LITCVR_D,0.02345679,-1.475515728,-1.1385756,-0.336940128,-0.336940128,LRCVQ_8D,0.080895062,-1.041459711,-0.787743116,-0.253716595,-0.253716595,0.613643458,0.460320029,0.557549467
NLA06608-0627,2007,1,NLA06608-0627+2007+1,WI,PROB_Lake,Target_Sampled,YES,7/19/2007,83.48663736,PLNLOW,UMW,S,UMW,0,0,0.338411075,0.134283576,0.190547348,-0.697783076,0.235891788,0.151516788,0.14071852,0.08446852,0.112600407,-0.911508088,11518.39643,5.715936979,-22701.65759,0,0,0,0.664814815,0.664814815,0.664814815,0.664814815,0.664814815,0.664814815,RVegQ_2,0.131094697,-0.850489309,,,,LITCVR_D,0.034653465,-1.350144832,,,,LRCVQ_2D,0.082874081,-1.03210547,,,,0.519372041,0.20537821,0.375846173
NLA06608-0628,2007,1,NLA06608-0628+2007+1,NM,PROB_Lake,Target_Sampled,YES,6/25/2007,325.8986282,PLNLOW,SPL,S,CENPL,0.065714286,0,0,0.011627907,,,0.028313953,0.017063953,0.013864008,0.00747512,,,73618.96296,57.59407884,-216502.8791,0,0,0,0.913211186,0.898190045,0.876880985,0.844290657,0.788235294,0.913211186,RVegQ_7,0.011627907,-1.664985507,,,,LITCVR_D,0.003322332,-1.87541974,,,,LRCVQ_7D,0.00747512,-1.757579843,,,,0.06622192,0.029143265,0.048844221
NLA06608-0630,2007,1,NLA06608-0630+2007+1,MI,PROB_Lake,Target_Sampled,YES,7/30/2007,20.65457995,PLNLOW,UMW,R,UMW,0.008603145,0.008603145,0.755747081,0.220473192,0.389173514,-0.398838283,0.435236596,0.311867031,0.289486369,0.215041924,0.299392085,-0.509490801,19674.80631,9.177498475,-37300.54024,0,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,0.142857143,RVegQ_2,0.274045455,-0.546612156,,,,LITCVR_D,0.209610657,-0.658346589,,,,LRCVQ_2D,0.241828056,-0.598895888,,,,1.085715521,1.242284459,1.096725876
NLA06608-0632,2007,1,NLA06608-0632+2007+1,KS,PROB_Lake,Target_Sampled,YES,6/12/2007,75.81200985,PLNLOW,TPL,S,CENPL,0.043778802,0,0.173006757,0.076216216,0.074017857,-1.075628399,0.147483108,0.103665173,0.083875525,0.064778302,0.063679123,-1.132655554,9825.445742,6.679411206,-24249.11754,0,0,0,0.375,0.366935484,0.358333333,0.349137931,0.339285714,0.375,RVegQ_7,0.076216216,-1.064411041,,,,LITCVR_D,0.053340388,-1.198319278,,,,LRCVQ_7D,0.064778302,-1.126224399,,,,0.434057841,0.467898144,0.423276936
NLA06608-0634,2007,1,NLA06608-0634+2007+1,ND,PROB_Lake,Target_Sampled,YES,8/22/2007,12.78635999,PLNLOW,NPL,T,CENPL,0,0,0.05962963,0.122126392,0.077294678,-1.059012235,0.324813196,0.192938196,0.184694148,0.104277482,0.081861624,-1.036865879,31802.19758,13.84616316,-67172.61081,0,0,0,0.357142857,0.333333333,0.3,0.25,0.166666667,0.357142857,RVegQ_7,0.122126392,-0.879010424,,,,LITCVR_D,0.086428571,-1.015794267,,,,LRCVQ_7D,0.104277482,-0.942039338,,,,0.695520201,0.758145363,0.681374031
NLA06608-0635,2007,1,NLA06608-0635+2007+1,CO,PROB_Lake,Target_Sampled,YES,8/22/2007,189.8167021,PLNLOW,SPL,S,CENPL,0,0,0.137357227,0.039244922,0.0135,-1.628932138,0.034622461,0.027122461,0.043599359,0.038599359,0.025726898,-1.447004694,63024.58832,38.7328989,-164247.4763,0,0,0,0.35915493,0.346153846,0.330508475,0.311320755,0.287234043,0.35915493,RVegQ_7,0.039244922,-1.307638545,,,,LITCVR_D,0.037953795,-1.319177014,,,,LRCVQ_7D,0.038599359,-1.313369461,,,,0.223503173,0.33292803,0.252217451
NLA06608-0637,2007,1,NLA06608-0637+2007+1,UT,PROB_Lake,Target_Sampled,NOT DONE,,5376.669903,WMTNS,WMT,,WEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLA06608-0641,2007,1,NLA06608-0641+2007+1,WA,PROB_Lake,Target_Sampled,YES,7/25/2007,27.00043435,WMTNS,WMT,S,WEST,0,0,0,0.002857143,0.001428571,-1.942008053,0.25781746,0.138318668,0.096539021,0.013853836,0.01313955,-1.635645092,34568.23573,14.74463577,-84002.36312,0,0,1,0.095454545,0.095454545,0.095454545,0.095454545,0.095454545,0.095454545,RVegQ_8,0.001428571,-1.942008053,-0.515927908,-1.426080145,-1.426080145,LITCVR_D,0.024850529,-1.457790631,-1.02591689,-0.431873741,-0.431873741,LRCVQ_8D,0.01313955,-1.635645092,-0.700346303,-0.935298788,-0.935298788,0.037490381,0.369935712,0.116064983
NLA06608-0648,2007,1,NLA06608-0648+2007+1,NE,PROB_Lake,Target_Sampled,YES,8/1/2007,10.29330913,PLNLOW,SPL,S,CENPL,0,0,0,0,0,-2,0.08875,0.044375,0.029583333,0,0,-2,30887.8198,17.28964401,-72526.67764,0,0,0,0.863043478,0.845833333,0.82012987,0.777586207,0.693589744,0.863043478,RVegQ_7,0,-2,,,,LITCVR_D,0,-2,,,,LRCVQ_7D,0,-2,,,,0,0,0
NLA06608-0649,2007,1,NLA06608-0649+2007+1,CA,PROB_Lake,Target_Sampled,YES,9/19/2007,70.0184268,WMTNS,WMT,S,WEST,0.307355627,0.307355627,0.088566644,0.025304755,0.193838907,-0.690712919,0.181402378,0.097027378,0.068902378,0.049596822,0.133863898,-0.842048177,85697.96507,57.88518501,-267267.795,0,0,1,0.427777778,0.427777778,0.427777778,0.427777778,0.427777778,0.427777778,RVegQ_8,0.193838907,-0.690712919,-0.697197672,0.006484753,0.006484753,LITCVR_D,0.073888889,-1.076295558,-1.13638925,0.060093692,0.060093692,LRCVQ_8D,0.133863898,-0.842048177,-0.840376151,-0.001672026,-0.001672026,1.015043731,1.148401344,0.996157419
NLA06608-0650,2007,1,NLA06608-0650+2007+1,ID,PROB_Lake,Target_Sampled,YES,7/25/2007,2459.15098,WMTNS,WMT,S,WEST,0.119450317,0.119450317,0.309608286,0.171792844,0.143195913,-0.814752822,0.269229755,0.177563088,0.160300529,0.117244973,0.102946508,-0.947127192,88097.35031,44.18667515,-219802.4991,0,0,1,0.50877193,0.495238095,0.479166667,0.459770115,0.435897436,0.50877193,RVegQ_8,0.143195913,-0.814752822,-0.609992478,-0.204760344,-0.204760344,LITCVR_D,0.062697103,-1.138482895,-1.117829,-0.020653895,-0.020653895,LRCVQ_8D,0.102946508,-0.947127192,-0.779466799,-0.167660393,-0.167660393,0.624079125,0.953555784,0.679734959
NLA06608-0651,2007,1,NLA06608-0651+2007+1,AL,PROB_Lake,Target_Sampled,YES,7/17/2007,394.1979323,EHIGH,SAP,R,SAP,0.073509404,0.073509404,0.361456872,0.153273392,0.319627351,-0.48197676,0.156636696,0.120984522,0.115277821,0.102500043,0.185677023,-0.708460168,5611.243824,5.008964747,-14526.2807,0,0,0,0.4875,0.4875,0.4875,0.4875,0.4875,0.4875,RVegQ_2,0.2025,-0.672641066,,,,LITCVR_C,0.07728225,-1.059074067,,,,LRCVQ_2C,0.139891125,-0.824224081,,,,0.862803579,0.404365058,0.606297946
NLA06608-0654,2007,1,NLA06608-0654+2007+1,WI,PROB_Lake,Target_Sampled,YES,8/14/2007,21.89643819,PLNLOW,UMW,S,UMW,0,0,0.970252304,0.284693576,0.252905983,-0.580199531,0.43956901,0.329605242,0.302022575,0.211590476,0.195696679,-0.68677272,23072.10967,10.90983563,-44827.92798,0,0,0,0.126984127,0.126984127,0.126984127,0.126984127,0.126984127,0.126984127,RVegQ_2,0.283589744,-0.53225912,,,,LITCVR_D,0.138487375,-0.828310469,,,,LRCVQ_2D,0.211038559,-0.655531958,,,,1.123528163,0.820763203,0.957090973
NLA06608-0657,2007,1,NLA06608-0657+2007+1,ME,PROB_Lake,Target_Sampled,YES,9/13/2007,47.27533144,EHIGH,NAP,S,NAP,0.095020871,0.095020871,0.787241437,0.270594818,0.289589564,-0.523473319,0.452797409,0.422308278,0.334888814,0.259611036,0.269108409,-0.554227079,12553.78832,5.889461111,-18760.90357,0,0,0,0,0,0,0,0,0,RVegQ_2,0.281668693,-0.535110184,,,,LITCVR_D,0.248627254,-0.587325711,,,,LRCVQ_2D,0.265147974,-0.560433681,,,,1.049866536,1.69653534,1.237621236
NLA06608-0658,2007,1,NLA06608-0658+2007+1,OR,PROB_Lake,Target_Sampled,YES,7/26/2007,60.55964739,WMTNS,WMT,S,WEST,0,0,0.773436742,0.223839069,0.293928571,-0.517228471,0.39997509,0.318990791,0.274108342,0.215435502,0.250480253,-0.584225195,1336.486972,0.689665982,-3767.05028,0,0,1,0.456097561,0.456097561,0.456097561,0.456097561,0.456097561,0.456097561,RVegQ_8,0.293928571,-0.517228471,-0.546054814,0.028826343,0.028826343,LITCVR_D,0.207031935,-0.663476357,-0.97601628,0.312539923,0.312539923,LRCVQ_8D,0.250480253,-0.584225195,-0.710876807,0.126651612,0.126651612,1.068627492,2.053713806,1.33860244
NLA06608-0659,2007,1,NLA06608-0659+2007+1,ND,PROB_Lake,Target_Sampled,YES,6/26/2007,37.26370689,PLNLOW,TPL,S,CENPL,0.004878049,0.004878049,0,0.041749508,0.022094266,-1.493572549,0.340874754,0.18522258,0.155467474,0.059356363,0.049528742,-1.225273294,21929.74897,9.444522613,-44627.20157,0,0,0,0.343589744,0.32972973,0.314285714,0.296969697,0.277419355,0.343589744,RVegQ_7,0.041749508,-1.286093774,,,,LITCVR_D,0.076963218,-1.060664398,,,,LRCVQ_7D,0.059356363,-1.158913688,,,,0.237767003,0.675115948,0.387848687
NLA06608-0660,2007,1,NLA06608-0660+2007+1,IN,PROB_Lake,Target_Sampled,YES,7/12/2007,18.96018685,PLNLOW,TPL,T,CENPL,0.040350877,0,0.514812591,0.147089312,0.16825,-0.748970461,0.206044656,0.139794656,0.117711322,0.080211322,0.090791667,-0.996575373,8416.270875,5.332578189,-18265.58921,0,0,0,0.748484848,0.748484848,0.748484848,0.748484848,0.748484848,0.748484848,RVegQ_7,0.147089312,-0.803853364,,,,LITCVR_D,0.013333333,-1.632023215,,,,LRCVQ_7D,0.080211322,-1.044738951,,,,0.837686153,0.116959064,0.524119985
NLA06608-0661,2007,1,NLA06608-0661+2007+1,PA,PROB_Lake,Target_Sampled,YES,8/8/2007,71.25454463,EHIGH,NAP,S,NAP,0.029268293,0.029268293,0.485677333,0.178479238,0.294424216,-0.516520804,0.436739619,0.271685271,0.225446511,0.148502067,0.206474556,-0.664593142,12430.03714,7.196666198,-22643.91159,0,0,0,0.17962963,0.17962963,0.17962963,0.17962963,0.17962963,0.17962963,RVegQ_2,0.224214286,-0.630386619,,,,LITCVR_D,0.118524896,-0.891012739,,,,LRCVQ_2D,0.171369591,-0.741435527,,,,0.835716149,0.808767629,0.799895402
NLA06608-0662,2007,1,NLA06608-0662+2007+1,NH,PROB_Lake,Target_Sampled,YES,8/7/2007,140.8573466,EHIGH,NAP,T,NAP,0.11037779,0,0.565779221,0.161651206,0.17025,-0.744124727,0.130825603,0.13481111,0.122866546,0.112990003,0.1172894,-0.895207761,21635.97765,10.64715472,-34243.54293,0,0,0,0.705072464,0.705072464,0.705072464,0.705072464,0.705072464,0.705072464,RVegQ_2,0.1405,-0.8224635,,,,LITCVR_D,0.0643288,-1.128842878,,,,LRCVQ_2D,0.1024144,-0.949178053,,,,0.523687055,0.438954623,0.478035848
